评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/2664233833,兰舟醉波,女,重庆,1374,648,288,笑死,0,2021-04-22 12:49 
https://weibo.cn//u/5136196171,iTaylor-13,女,广西,55,35,36,妈妈以后多多更新,0,2021-04-22 12:49 
https://weibo.cn//u/5365673862,木春菊子,女,湖南,26,24,186,😍 love you Taylor,0,2021-04-22 12:48 
https://weibo.cn//u/5520745641,阿托品和氟西汀,男,台湾,903,873,221,字幕!!太酷了,0,2021-04-22 12:48 
https://weibo.cn//lyre77bee,苏三_壳里的星星,女,广东,63948,1748,673,自带中文字幕可还行！！！,0,2021-04-22 12:47 
https://weibo.cn//u/6343715519,想见你与去见你,女,山东,302,60,159,wow～you're so beautiful,0,2021-04-22 12:47 
https://weibo.cn//u/3894133363,HelenWong13,女,湖北,1374,178,273,这么久才发微博是在做字幕吗,0,2021-04-22 12:47 
https://weibo.cn//u/2862693542,火锅小农,女,广西,705,293,227,hhhhh,0,2021-04-22 12:47 
https://weibo.cn//u/5809509018,鱼有肥时,男,福建,5781,86,69,有中文字幕诶,0,2021-04-22 12:46 
https://weibo.cn//u/6142808846,莎莎牌油条,女,香港,5528,1819,354,妈妈！,0,2021-04-22 12:46 
https://weibo.cn//u/6081342499,云之子_,女,山东,156,162,163,天惹，竟然有中文字幕，妈妈我爱你,0,2021-04-22 12:46 
https://weibo.cn//u/6386258378,白敬亭徐坦邢克垒找铣举,女,江苏,1906,611,61,太漂亮了太漂亮了,0,2021-04-22 12:45 
https://weibo.cn//u/5333493302,SerenDipity13·,女,云南,1664,564,1513,回复@SerenDipity13·:@TaylorSwift mua 评论配图,0,2021-04-22 12:45 
https://weibo.cn//u/7080603467,幸幸怀里的本杰明,女,其他,1783,375,84,有中文字幕欸,0,2021-04-22 12:45 
https://weibo.cn//u/5333493302,SerenDipity13·,女,云南,1664,564,1513,你的简介啥时候改成11座格莱美,4,2021-04-22 12:45 
https://weibo.cn//u/5945233083,别啃我脑袋,男,其他,205,606,119,Love you all the time!!!!!💛,0,2021-04-22 12:43 
https://weibo.cn//u/5333493302,SerenDipity13·,女,云南,1664,564,1513,回复@SerenDipity13·:@TaylorSwift,0,2021-04-22 12:43 
https://weibo.cn//u/5136196171,iTaylor-13,女,广西,55,35,36,回复@ohhlh:富强民主文明和谐自由平等公正法治,0,2021-04-22 12:43 
https://weibo.cn//u/6330805607,橘橘橘橘橘橘千染,女,浙江,262,209,57,     举报             赞[0]         回复             今天 12:43 来自网页,0,2021-04-22 12:43 
https://weibo.cn//u/5333493302,SerenDipity13·,女,云南,1664,564,1513,这么短的视频配中文字幕配这么几天吗,2,2021-04-22 12:42 
https://weibo.cn//u/1873459192,-泰喜橘撻勒,女,广东,1391,341,475,还带字幕,0,2021-04-22 12:42 
https://weibo.cn//ashleeyuan,吃Tiramisu的猫,男,其他,171,381,190,well well well,0,2021-04-22 12:40 
https://weibo.cn//u/6038549370,原一叶野y,女,四川,1393,542,403,太贴心了，终于可以不用借助翻译器了,0,2021-04-22 12:39 
https://weibo.cn//u/6593266624,你的小李啊啊啊啊啊啊啊,男,福建,16,11,1,笑死了！,0,2021-04-22 12:38 
https://weibo.cn//u/1897348803,浮虚幻影,女,江苏,891,188,125,"meredith：no comments, leave me alone🙅",0,2021-04-22 12:37 
https://weibo.cn//u/7316118334,FloraTayie13,女,江西,378,165,17,现在才发嘛,0,2021-04-22 12:36 
https://weibo.cn//u/6286187139,凑个昵称8,女,其他,76,282,131,回复@ohhlh:蹭蹭蹭蹭蹭蹭蹭蹭蹭蹭蹭蹭,0,2021-04-22 12:35 
https://weibo.cn//u/2509488753,尊贵的百香果大人2026,女,上海,3102,504,330,     举报             赞[0]         回复             今天 12:34 来自网页,0,2021-04-22 12:34 
https://weibo.cn//u/6023475101,夏尽冬临,男,山东,386,142,124,that's truuuuue！,0,2021-04-22 12:33 
https://weibo.cn//u/5907465035,文_67号,女,北京,226,151,99,哇哇哇,0,2021-04-22 12:32 
https://weibo.cn//u/5343088564,OurSecretMoments,男,北京,322,210,7481,回复@火醬··:中文字幕鸭,0,2021-04-22 12:32 
https://weibo.cn//u/6212077694,顾亦野,女,广东,2120,184,26,Hhhhhh， so cute,1,2021-04-22 12:32 
https://weibo.cn//u/6017340822,齐神佑我平安顺利,女,浙江,317,202,159,妈妈你2g了，这个我们已经看过了,0,2021-04-22 12:32 
https://weibo.cn//u/5949231218,TS-slay,女,河南,940,317,190,OK fine 还挺好没失踪,0,2021-04-22 12:32 
https://weibo.cn//u/5637429633,最爱是李先生,女,山东,8948,512,197,天啊不看评论区我居然没注意到！有中文字幕了！！！,0,2021-04-22 12:30 
https://weibo.cn//u/5737803318,触不到的恋人cri,女,海外,3902,487,261,贴心的霉,0,2021-04-22 12:28 
https://weibo.cn//u/6426309672,蚊子要欧气呀,女,广东,823,820,173,妈妈我爱你,0,2021-04-22 12:27 
https://weibo.cn//u/5706747915,谁是栗子大魔王,女,其他,218,88,87,有字幕！,0,2021-04-22 12:27 
https://weibo.cn//u/2946671001,Orange滋哇滋哇儿,男,四川,175,285,583,写一首感谢中国歌迷的歌吧,0,2021-04-22 12:27 
https://weibo.cn//u/6570166480,Rudy_13,女,其他,368,197,193,     举报             赞[0]         回复             今天 12:27 来自网页,0,2021-04-22 12:27 
https://weibo.cn//u/6207436863,Gordondan,男,上海,758,356,258,     举报             赞[0]         回复             今天 12:27 来自网页,0,2021-04-22 12:27 
https://weibo.cn//u/6269223344,床婊,女,海外,71,261,95,回复@火醬··:因为加了中文字幕,0,2021-04-22 12:27 
https://weibo.cn//u/5662356137,睡觉吧嘟,女,海外,60,66,78,老婆好贴心，居然配中文字幕了,0,2021-04-22 12:27 
https://weibo.cn//u/6421857323,Buruaidi,男,其他,144,63,26,来了来了,1,2021-04-22 12:26 
https://weibo.cn//u/3074394832,JoyGao_X,女,上海,1712,843,180,啊啊啊啊啊中文字幕！太贴心了吧！,0,2021-04-22 12:26 
https://weibo.cn//u/5384888059,___吾往矣,女,江西,187,156,172,字幕用心了啊,0,2021-04-22 12:25 
https://weibo.cn//u/5261699379,星星的Starlight,女,广东,788,176,66,哈哈哈哈哈哈哈哈哈哈哈社恐mere殿,0,2021-04-22 12:25 
https://weibo.cn//u/7274620817,成言__,女,北京,1370,318,20,妈妈还带中文啊！,0,2021-04-22 12:24 
https://weibo.cn//u/5252967299,没关系是巧克力啊,男,其他,821,304,1319,竟然有中文字幕我的天呐！！！！！！！,0,2021-04-22 12:22 
https://weibo.cn//u/7479178587,丁先生的官方jq,女,浙江,128,206,1,啊哈哈哈哈好可爱,0,2021-04-22 12:22 
https://weibo.cn//cutechong,cutechong,女,辽宁,4830,95,113,哈哈哈哈哈,0,2021-04-22 12:22 
https://weibo.cn//u/6527140534,Xiaohuaer413,女,其他,23,148,22,我们爱你们😽💃🐈🐈🐈,0,2021-04-22 12:22 
https://weibo.cn//u/7480743723,小尚ilony,女,其他,18,22,4,啊啊啊啊,0,2021-04-22 12:22 
https://weibo.cn//u/6351575098,卤蛋会开飞机,男,广东,356,561,371,好卡哇伊嘅小浦西呀,0,2021-04-22 12:21 
https://weibo.cn//u/7254245815,这啥玩意,女,广东,79,235,73,知道啦老婆 ,1,2021-04-22 12:21 
https://weibo.cn//u/5509437733,屌丝男_52158,男,广东,13,18,11,     举报             赞[0]         回复             今天 12:20 来自网页,0,2021-04-22 12:20 
https://weibo.cn//u/6163386985,1989Tay,女,其他,329,143,21,爱你妈妈,0,2021-04-22 12:20 
https://weibo.cn//u/5521498307,暴走的小良良,男,广东,54,115,40,回复@我-要去拯救世界:天啦噜,0,2021-04-22 12:18 
https://weibo.cn//u/6046086814,吃饱饱开心心一起去滑雪,女,河南,9516,94,4,自带中字？,0,2021-04-22 12:18 
https://weibo.cn//u/5710958163,菓芒罗伯芝士球,女,其他,667,314,118,so cute,0,2021-04-22 12:18 
https://weibo.cn//u/6975438406,Just_Tay-,女,其他,609,206,31,还有中文字幕哈哈哈哈哈哈哈哈好家伙,0,2021-04-22 12:18 
https://weibo.cn//u/5252039808,SpringHealer03,女,广东,522,452,223,泰妈妈👩好贴心！加了中字！(PS:不过Mere殿的想法💡和我一样诶！,0,2021-04-22 12:17 
https://weibo.cn//u/5401399151,蝶姐在逃老婆,女,其他,215,82,179,Wow爱了爱了,0,2021-04-22 12:16 
https://weibo.cn//u/5642582985,草莓常春藤,女,黑龙江,586,234,154,中文字幕？！我惊了 妈妈好用心,0,2021-04-22 12:15 
https://weibo.cn//shileinet,卍李宗泽,男,其他,2011,143,830,青花瓷不错😊,0,2021-04-22 12:15 
https://weibo.cn//u/5973499375,w啊啊啊啊啊啊啊,男,海外,300,164,44,wow loveyou。,0,2021-04-22 12:14 
https://weibo.cn//u/6604795761,高贵路人爱bp,男,其他,1097,194,1406,笑死,0,2021-04-22 12:13 
https://weibo.cn//u/5390630421,十年之约wwwwww,女,山东,3952,870,209,太宠粉了,0,2021-04-22 12:12 
https://weibo.cn//u/5390630421,十年之约wwwwww,女,山东,3952,870,209,太宠粉了,0,2021-04-22 12:12 
https://weibo.cn//u/5299285208,--杏花疏影--,女,其他,16244,1443,198,     举报             赞[0]         回复             今天 12:12 来自网页,0,2021-04-22 12:12 
https://weibo.cn//u/5750315313,偶遇江流儿,男,云南,6,44,289,     举报             赞[0]         回复             今天 12:12 来自网页,0,2021-04-22 12:12 
https://weibo.cn//u/7564633263,·桃雾贩霖·,女,福建,112,46,9,中文字幕,0,2021-04-22 12:12 
https://weibo.cn//u/5303179604,易秋-永年,女,湖北,178,328,47,油壶,0,2021-04-22 12:11 
https://weibo.cn//u/6527140534,Xiaohuaer413,女,其他,23,148,22,🍽🐈🍷😹😹😹,0,2021-04-22 12:11 
https://weibo.cn//u/6275912160,布朗熊本笨熊,女,四川,65,292,55,野梦都来了，89不远了,0,2021-04-22 12:11 
https://weibo.cn//u/6935843204,游乐源里的兔牙,女,内蒙古,5,35,2,我去，中文字幕,1,2021-04-22 12:10 
https://weibo.cn//u/5650996772,口腔修复组委员,男,北京,6,225,42,妈妈干我,0,2021-04-22 12:10 
https://weibo.cn//u/2600583654,彧鹓君,女,浙江,5392,234,439,中文字幕！,0,2021-04-22 12:09 
https://weibo.cn//u/7487083005,Tay的小草莓能有什么坏心眼呢,男,北京,233,125,3,笑死,0,2021-04-22 12:07 
https://weibo.cn//u/5841577759,Flawle33,男,江西,18,99,44,     举报             赞[0]         回复             今天 12:07 来自网页,0,2021-04-22 12:07 
https://weibo.cn//u/7487083005,Tay的小草莓能有什么坏心眼呢,男,北京,233,125,3,你好慢哦,0,2021-04-22 12:07 
https://weibo.cn//u/5232682513,ohhlh,女,福建,18,75,103,回复@WineStainDress-:我刚开始也以为妈妈翻了我牌子,0,2021-04-22 12:07 
https://weibo.cn//u/5232682513,ohhlh,女,福建,18,75,103,回复@Ga达百年好合:哈哈哈哈哈哈哈哈哈哈哈哈好给你蹭,0,2021-04-22 12:06 
https://weibo.cn//ktxtu,口天西土瓦,女,广东,3438,993,402,回复@大白唔好再食啦:好家伙 兰州拉面,0,2021-04-22 12:06 
https://weibo.cn//u/1014845615,Demophobian_,女,北京,2741,363,111,妈妈我爱你！！！！,0,2021-04-22 12:06 
https://weibo.cn//u/1014845615,Demophobian_,女,北京,2741,363,111,太可爱了！！！！！,0,2021-04-22 12:06 
https://weibo.cn//zzyue0430,errduoo,女,海外,740,390,512,55555好可爱,0,2021-04-22 12:06 
https://weibo.cn//u/5287482199,木0木森,男,浙江,11869,130,131,哈哈,0,2021-04-22 12:05 
https://weibo.cn//u/5104231533,IAN伊恩贤,男,贵州,46,20,40,拉舞you,0,2021-04-22 12:04 
https://weibo.cn//u/7033589997,豆豆Katie,女,北京,150,46,2208,可可爱爱,0,2021-04-22 12:04 
https://weibo.cn//u/5973236789,我是oneone呀yu,女,福建,1329,745,18,谢谢照顾！我一定好好学英语,0,2021-04-22 12:03 
https://weibo.cn//u/7359256551,WineStainDress-,女,上海,644,216,481,回复@ohhlh:这是空降了吗救命,0,2021-04-22 12:03 
https://weibo.cn//u/3212137337,0x10c,男,广东,190,1022,329,爱了,0,2021-04-22 12:03 
https://weibo.cn//u/5859090310,U_Caaaaaaaat,女,江苏,801,757,363,mere宝贝！！,0,2021-04-22 12:03 
https://weibo.cn//u/6615343857,Ga达百年好合,男,其他,44,111,18,回复@ohhlh:真TM想狠狠地蹭了你,0,2021-04-22 12:02 
https://weibo.cn//u/7411270381,不太热心市民林女士,女,其他,3639,81,30,笑死，带字幕，好贴心,0,2021-04-22 12:02 
https://weibo.cn//u/6378549304,·盈月光吟·,女,浙江,455,519,1421,55好可爱哦,0,2021-04-22 12:01 
https://weibo.cn//u/2790094743,玄清37,女,广东,469,130,1,中文字幕很不错,0,2021-04-22 12:01 
https://weibo.cn//u/6601368871,大臀子,女,广东,65,66,27,哈哈哈哈,0,2021-04-22 12:01 
https://weibo.cn//u/7366495179,Alinamoon,男,其他,130,135,4,这么贴心的,0,2021-04-22 12:00 
https://weibo.cn//u/5865041082,耶啵栗子的小黑糖,女,其他,113,53,5,好久不见~     举报             赞[0]         回复             今天 12:00 来自网页,0,2021-04-22 12:00 
https://weibo.cn//u/3155972132,西瓜西瓜呀7,男,其他,57467,714,1047,还有中文字幕哈哈哈,0,2021-04-22 12:00 
https://weibo.cn//u/5315154092,YEAHIMG,女,广西,121,111,266,@乔ling·,0,2021-04-22 12:00 
https://weibo.cn//u/7146865199,teckwin_,女,福建,113,123,22,哈哈哈哈哈哈哈哈哈,0,2021-04-22 11:59 
https://weibo.cn//u/7350746894,不喝咖啡就犯困星人,女,江苏,209,62,15,我霉的妆容越来越好看了，是我理想漂亮大姐姐的模样~绝！,0,2021-04-22 11:58 
https://weibo.cn//u/5982291128,豹抱兔兔,女,重庆,2244,744,24,我爱妈妈和妈妈的猫,0,2021-04-22 11:58 
https://weibo.cn//u/7570317334,Ricoeu,男,其他,25,76,186,中文字幕！狂喜,0,2021-04-22 11:58 
https://weibo.cn//u/3218411007,Teddleeli,男,广东,7108,783,221,好可爱哈哈哈,0,2021-04-22 11:58 
https://weibo.cn//u/5488502337,Deerbro,女,其他,370,554,1580,妈妈妈妈妈妈妈妈妈妈,0,2021-04-22 11:58 
https://weibo.cn//u/7374059760,JamesDeanDaydream13,男,其他,21,30,1,     举报             赞[0]         回复             今天 11:57 来自网页,0,2021-04-22 11:57 
https://weibo.cn//u/5952735979,芒芒果果果王子,女,其他,208,254,82,这中文字幕针不戳,0,2021-04-22 11:57 
https://weibo.cn//u/5992161376,潜水小草霉,女,云南,518,210,86,不止我一人尤其关注到了竟然还自带了中文字幕,0,2021-04-22 11:57 
https://weibo.cn//u/5366966986,蔻枝绿-,女,广东,991,337,158,笑喷,0,2021-04-22 11:57 
https://weibo.cn//u/6615294807,吴邪亲亲,女,其他,1583,157,45,🐈🐈？？,0,2021-04-22 11:57 
https://weibo.cn//leeeee13,vsubvdrjvsefjjnbdaqsvj,男,香港,1038,785,455,     举报             赞[0]         回复             今天 11:57 来自网页,0,2021-04-22 11:57 
https://weibo.cn//u/7574807679,ReadyForlt,女,广东,74,215,1135,Mere皇出场自带中文字幕,2,2021-04-22 11:56 
https://weibo.cn//u/6066239364,王先生的苍松亭,男,其他,3628,441,54,居然有中文字幕,0,2021-04-22 11:56 
https://weibo.cn//u/6025417155,猫语叔,女,四川,16,257,40,看到这中文字幕我以为是个高仿号,0,2021-04-22 11:56 
https://weibo.cn//u/6636673593,Pgy曦仔Taylor_TS,女,山东,1495,492,1082,妈妈自带字幕,0,2021-04-22 11:56 
https://weibo.cn//u/5021838423,今天喜欢什么好呢,女,浙江,4247,2192,243,回复@今天不准熬夜喽:猫猫的事少管!,0,2021-04-22 11:56 
https://weibo.cn//u/2872237220,Calvin-拓,男,江苏,1241,239,280,视频居然有中文翻译。。。,0,2021-04-22 11:55 
https://weibo.cn//u/5519199499,火醬··,女,海南,6589,720,2518,Well well well怎么延迟了几天发微博？？？？？？,5,2021-04-22 11:55 
https://weibo.cn//u/6090262127,高考后810,男,其他,0,0,5,我爱你一辈子❤️,0,2021-04-22 11:55 
https://weibo.cn//u/5455435691,巨怕怕啊,女,其他,403,64,12,好可爱,0,2021-04-22 11:54 
https://weibo.cn//u/6369798503,Saviorucas,男,广东,248,757,309,中文字幕！！！,0,2021-04-22 11:54 
https://weibo.cn//u/6006028576,磕一辈子糖,女,广东,1076,320,100,哎呦宝贝来晚了!爱你麻麻!,0,2021-04-22 11:54 
https://weibo.cn//u/6876851264,UrbinoinAugust,女,上海,591,174,14,小mere好可爱,0,2021-04-22 11:53 
https://weibo.cn//u/6495381772,champagne_problems_,女,其他,5,44,653,女王meredith,0,2021-04-22 11:53 
https://weibo.cn//u/5848307520,Guo_SQ1,女,其他,11,274,7,love you,0,2021-04-22 11:53 
